runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,interleaved,2,0.97813,0.5605943079999633,1783.8211800039635,2026-09-04T20:35:20.598263,2026-09-04T20:35:21.158910,True
usearch,interleaved,3,0.97813,0.5601634030000469,1785.1933822244298,2026-09-04T20:35:21.204660,2026-09-04T20:35:21.764853,True
usearch,interleaved,4,0.97813,0.5601882959999784,1785.1140538645573,2026-09-04T20:35:21.810482,2026-09-04T20:35:22.370703,True
usearch,interleaved,5,0.97813,0.5609828410000546,1782.585717269564,2026-09-04T20:35:22.416563,2026-09-04T20:35:22.977578,True
usearch,interleaved,6,0.97813,0.5623218729999735,1778.340925393893,2026-09-04T20:35:23.023206,2026-09-04T20:35:23.585560,True
usearch,interleaved,7,0.97813,0.5618598960001009,1779.8031272903315,2026-09-04T20:35:23.631129,2026-09-04T20:35:24.193020,True
usearch,interleaved,8,0.97813,0.5651614559999416,1769.405873991703,2026-09-04T20:35:24.238656,2026-09-04T20:35:24.803855,True
usearch,interleaved,9,0.97813,0.6623651710000331,1509.7412179601906,2026-09-04T20:35:24.849743,2026-09-04T20:35:25.512140,True
usearch,interleaved,10,0.97813,0.5709683029999724,1751.410708345483,2026-09-04T20:35:25.557802,2026-09-04T20:35:26.128803,True
usearch,interleaved,11,0.97813,0.56629801400004,1765.8546830078224,2026-09-04T20:35:26.174526,2026-09-04T20:35:26.740857,True
usearch,interleaved,12,0.97813,0.56987472600008,1754.7716267730384,2026-09-04T20:35:26.786521,2026-09-04T20:35:27.356430,True
