streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,11,imbalanced,1,True,37,1.2875,10,2026-08-27T16:14:24.515145,2026-08-27T16:14:25.802689
16,11,imbalanced,1,True,38,0.1639,10,2026-08-27T16:14:25.802898,2026-08-27T16:14:25.966858
16,12,imbalanced,1,True,21,1.1407,1,2026-08-27T16:14:24.934003,2026-08-27T16:14:26.074803
16,11,imbalanced,1,True,39,0.1601,10,2026-08-27T16:14:25.977781,2026-08-27T16:14:26.137988
16,7,imbalanced,1,True,34,7.1945,10,2026-08-27T16:14:19.710173,2026-08-27T16:14:26.904886
16,6,imbalanced,1,True,29,7.5837,25,2026-08-27T16:14:19.654065,2026-08-27T16:14:27.237809
16,11,imbalanced,1,True,40,1.2539,10,2026-08-27T16:14:26.138194,2026-08-27T16:14:27.392218
16,6,imbalanced,1,True,30,0.1946,1,2026-08-27T16:14:27.238260,2026-08-27T16:14:27.432890
16,12,imbalanced,1,True,22,1.4052,10,2026-08-27T16:14:26.075029,2026-08-27T16:14:27.480316
16,11,imbalanced,1,True,41,0.1856,10,2026-08-27T16:14:27.392570,2026-08-27T16:14:27.578307
16,11,imbalanced,1,True,42,0.1301,10,2026-08-27T16:14:27.578719,2026-08-27T16:14:27.708888
16,11,imbalanced,1,True,43,0.0835,10,2026-08-27T16:14:27.709309,2026-08-27T16:14:27.792861
16,11,imbalanced,1,True,1,0.0088,1,2026-08-27T16:14:27.793155,2026-08-27T16:14:27.802032
16,11,imbalanced,1,True,2,0.3326,1,2026-08-27T16:14:27.802346,2026-08-27T16:14:28.135035
16,11,imbalanced,1,True,3,0.4144,1,2026-08-27T16:14:28.135621,2026-08-27T16:14:28.550110
16,8,imbalanced,1,True,33,4.4754,10,2026-08-27T16:14:24.213424,2026-08-27T16:14:28.688925
